date,site,Borough,Pathway,NMCTR external delay,Total external delay days
12/12/2024,QEH,Bexley,Pathway 2,4,31
12/12/2024,QEH,Bexley,Pathway 3,3,43
12/12/2024,QEH,Greenwich,Pathway 1,5,10
12/12/2024,QEH,Greenwich,Pathway 2,17,312
12/12/2024,QEH,Greenwich,Pathway 3,6,59
12/12/2024,QEH,Other,Pathway 1,2,12
12/12/2024,QEH,Other,Pathway 3,1,48
12/12/2024,UHL,Bexley,Pathway 1,1,1
12/12/2024,UHL,Bexley,Pathway 3,1,1
12/12/2024,UHL,Greenwich,Pathway 0,4,29
12/12/2024,UHL,Greenwich,Pathway 1,1,56
12/12/2024,UHL,Greenwich,Pathway 2,3,103
12/12/2024,UHL,Greenwich,Pathway 3,4,132
12/12/2024,UHL,Lewisham,Pathway 0,14,228
12/12/2024,UHL,Lewisham,Pathway 1,6,136
12/12/2024,UHL,Lewisham,Pathway 2,3,12
12/12/2024,UHL,Lewisham,Pathway 3,22,776
12/12/2024,UHL,Other,Pathway 0,4,35
12/12/2024,UHL,Other,Pathway 1,2,22
12/12/2024,UHL,Other,Pathway 3,5,99
13/12/2024,QEH,Bexley,Pathway 0,5,66
13/12/2024,QEH,Bexley,Pathway 1,3,17
13/12/2024,QEH,Bexley,Pathway 2,2,13
13/12/2024,QEH,Bexley,Pathway 3,4,40
13/12/2024,QEH,Greenwich,Pathway 1,3,6
13/12/2024,QEH,Greenwich,Pathway 2,16,297
13/12/2024,QEH,Greenwich,Pathway 3,7,79
13/12/2024,QEH,Other,Pathway 1,2,14
13/12/2024,UHL,Bexley,Pathway 1,1,2
13/12/2024,UHL,Bexley,Pathway 3,1,2
13/12/2024,UHL,Greenwich,Pathway 0,3,30
13/12/2024,UHL,Greenwich,Pathway 1,1,57
13/12/2024,UHL,Greenwich,Pathway 2,2,95
13/12/2024,UHL,Greenwich,Pathway 3,4,136
13/12/2024,UHL,Lewisham,Pathway 0,10,218
13/12/2024,UHL,Lewisham,Pathway 1,6,139
13/12/2024,UHL,Lewisham,Pathway 2,3,15
13/12/2024,UHL,Lewisham,Pathway 3,21,780
13/12/2024,UHL,Other,Pathway 0,4,39
13/12/2024,UHL,Other,Pathway 1,2,24
13/12/2024,UHL,Other,Pathway 3,5,104
14/12/2024,QEH,Bexley,Pathway 0,4,66
14/12/2024,QEH,Bexley,Pathway 1,2,17
14/12/2024,QEH,Bexley,Pathway 2,2,15
14/12/2024,QEH,Bexley,Pathway 3,4,44
14/12/2024,QEH,Greenwich,Pathway 1,3,9
14/12/2024,QEH,Greenwich,Pathway 2,15,311
14/12/2024,QEH,Greenwich,Pathway 3,7,86
14/12/2024,QEH,Other,Pathway 1,2,16
14/12/2024,UHL,Bexley,Pathway 1,1,3
14/12/2024,UHL,Bexley,Pathway 3,1,3
14/12/2024,UHL,Greenwich,Pathway 0,3,33
14/12/2024,UHL,Greenwich,Pathway 1,1,58
14/12/2024,UHL,Greenwich,Pathway 2,2,97
14/12/2024,UHL,Greenwich,Pathway 3,4,140
14/12/2024,UHL,Lewisham,Pathway 0,10,228
14/12/2024,UHL,Lewisham,Pathway 1,6,145
14/12/2024,UHL,Lewisham,Pathway 2,3,18
14/12/2024,UHL,Lewisham,Pathway 3,21,801
14/12/2024,UHL,Other,Pathway 0,4,43
14/12/2024,UHL,Other,Pathway 1,2,26
14/12/2024,UHL,Other,Pathway 3,5,109
15/12/2024,QEH,Bexley,Pathway 0,4,70
15/12/2024,QEH,Bexley,Pathway 1,1,9
15/12/2024,QEH,Bexley,Pathway 2,2,17
15/12/2024,QEH,Bexley,Pathway 3,4,48
15/12/2024,QEH,Greenwich,Pathway 1,3,12
15/12/2024,QEH,Greenwich,Pathway 2,15,326
15/12/2024,QEH,Greenwich,Pathway 3,7,93
15/12/2024,QEH,Other,Pathway 1,2,18
15/12/2024,UHL,Bexley,Pathway 1,1,4
15/12/2024,UHL,Bexley,Pathway 3,1,4
15/12/2024,UHL,Greenwich,Pathway 0,3,36
15/12/2024,UHL,Greenwich,Pathway 1,1,59
15/12/2024,UHL,Greenwich,Pathway 2,2,99
15/12/2024,UHL,Greenwich,Pathway 3,4,144
15/12/2024,UHL,Lewisham,Pathway 0,10,238
15/12/2024,UHL,Lewisham,Pathway 1,6,151
15/12/2024,UHL,Lewisham,Pathway 2,3,21
15/12/2024,UHL,Lewisham,Pathway 3,21,822
15/12/2024,UHL,Other,Pathway 0,4,47
15/12/2024,UHL,Other,Pathway 1,2,28
15/12/2024,UHL,Other,Pathway 3,5,114
16/12/2024,QEH,Bexley,Pathway 0,3,64
16/12/2024,QEH,Bexley,Pathway 1,4,13
16/12/2024,QEH,Bexley,Pathway 2,2,19
16/12/2024,QEH,Bexley,Pathway 3,3,40
16/12/2024,QEH,Greenwich,Pathway 0,1,1
16/12/2024,QEH,Greenwich,Pathway 1,1,4
16/12/2024,QEH,Greenwich,Pathway 2,15,246
16/12/2024,QEH,Greenwich,Pathway 3,8,120
16/12/2024,QEH,Other,Pathway 1,2,20
16/12/2024,UHL,Bexley,Pathway 3,1,5
16/12/2024,UHL,Greenwich,Pathway 0,4,40
16/12/2024,UHL,Greenwich,Pathway 1,3,62
16/12/2024,UHL,Greenwich,Pathway 2,2,101
16/12/2024,UHL,Greenwich,Pathway 3,4,148
16/12/2024,UHL,Lewisham,Pathway 0,15,277
16/12/2024,UHL,Lewisham,Pathway 1,7,137
16/12/2024,UHL,Lewisham,Pathway 2,3,24
16/12/2024,UHL,Lewisham,Pathway 3,19,791
16/12/2024,UHL,Other,Pathway 0,7,48
16/12/2024,UHL,Other,Pathway 1,2,30
16/12/2024,UHL,Other,Pathway 2,1,1
16/12/2024,UHL,Other,Pathway 3,5,119
17/12/2024,QEH,Bexley,Pathway 0,1,63
17/12/2024,QEH,Bexley,Pathway 1,4,14
17/12/2024,QEH,Bexley,Pathway 2,3,22
17/12/2024,QEH,Bexley,Pathway 3,3,33
17/12/2024,QEH,Greenwich,Pathway 0,4,4
17/12/2024,QEH,Greenwich,Pathway 1,4,5
17/12/2024,QEH,Greenwich,Pathway 2,14,269
17/12/2024,QEH,Greenwich,Pathway 3,8,131
17/12/2024,QEH,Other,Pathway 1,2,22
17/12/2024,UHL,Bexley,Pathway 3,1,6
17/12/2024,UHL,Greenwich,Pathway 0,4,44
17/12/2024,UHL,Greenwich,Pathway 1,3,65
17/12/2024,UHL,Greenwich,Pathway 2,1,34
17/12/2024,UHL,Greenwich,Pathway 3,3,95
17/12/2024,UHL,Lewisham,Pathway 0,21,211
17/12/2024,UHL,Lewisham,Pathway 1,7,145
17/12/2024,UHL,Lewisham,Pathway 2,2,21
17/12/2024,UHL,Lewisham,Pathway 3,19,810
17/12/2024,UHL,Other,Pathway 0,6,70
17/12/2024,UHL,Other,Pathway 1,2,32
17/12/2024,UHL,Other,Pathway 2,2,5
17/12/2024,UHL,Other,Pathway 3,5,103
18/12/2024,QEH,Bexley,Pathway 0,3,66
18/12/2024,QEH,Bexley,Pathway 1,7,22
18/12/2024,QEH,Bexley,Pathway 2,3,25
18/12/2024,QEH,Bexley,Pathway 3,4,55
18/12/2024,QEH,Greenwich,Pathway 1,3,6
18/12/2024,QEH,Greenwich,Pathway 2,10,236
18/12/2024,QEH,Greenwich,Pathway 3,9,146
18/12/2024,QEH,Lewisham,Pathway 1,1,1
18/12/2024,QEH,Other,Pathway 1,1,7
18/12/2024,UHL,Bexley,Pathway 1,1,5
18/12/2024,UHL,Bexley,Pathway 3,2,10
18/12/2024,UHL,Greenwich,Pathway 0,4,32
18/12/2024,UHL,Greenwich,Pathway 1,3,66
18/12/2024,UHL,Greenwich,Pathway 2,2,43
18/12/2024,UHL,Greenwich,Pathway 3,2,81
18/12/2024,UHL,Lewisham,Pathway 0,16,184
18/12/2024,UHL,Lewisham,Pathway 1,10,151
18/12/2024,UHL,Lewisham,Pathway 2,3,24
18/12/2024,UHL,Lewisham,Pathway 3,20,775
18/12/2024,UHL,Other,Pathway 0,6,80
18/12/2024,UHL,Other,Pathway 1,4,36
18/12/2024,UHL,Other,Pathway 2,1,4
18/12/2024,UHL,Other,Pathway 3,6,109
19/12/2024,QEH,Bexley,Pathway 0,1,2
19/12/2024,QEH,Bexley,Pathway 1,6,12
19/12/2024,QEH,Bexley,Pathway 2,4,19
19/12/2024,QEH,Bexley,Pathway 3,4,50
19/12/2024,QEH,Greenwich,Pathway 0,1,1
19/12/2024,QEH,Greenwich,Pathway 1,5,9
19/12/2024,QEH,Greenwich,Pathway 2,11,247
19/12/2024,QEH,Greenwich,Pathway 3,8,126
19/12/2024,QEH,Other,Pathway 2,1,8
19/12/2024,QEH,Other,Pathway 3,1,58
19/12/2024,UHL,Bexley,Pathway 1,2,7
19/12/2024,UHL,Bexley,Pathway 3,2,12
19/12/2024,UHL,Greenwich,Pathway 0,3,28
19/12/2024,UHL,Greenwich,Pathway 1,1,4
19/12/2024,UHL,Greenwich,Pathway 2,2,45
19/12/2024,UHL,Greenwich,Pathway 3,3,91
19/12/2024,UHL,Lewisham,Pathway 0,18,200
19/12/2024,UHL,Lewisham,Pathway 1,10,166
19/12/2024,UHL,Lewisham,Pathway 2,6,105
19/12/2024,UHL,Lewisham,Pathway 3,19,709
19/12/2024,UHL,Other,Pathway 0,8,97
19/12/2024,UHL,Other,Pathway 1,4,39
19/12/2024,UHL,Other,Pathway 3,5,96
20/12/2024,QEH,Bexley,Pathway 0,2,2
20/12/2024,QEH,Bexley,Pathway 1,2,5
20/12/2024,QEH,Bexley,Pathway 2,5,37
20/12/2024,QEH,Bexley,Pathway 3,4,54
20/12/2024,QEH,Greenwich,Pathway 0,3,4
20/12/2024,QEH,Greenwich,Pathway 1,3,25
20/12/2024,QEH,Greenwich,Pathway 2,9,159
20/12/2024,QEH,Greenwich,Pathway 3,6,152
20/12/2024,QEH,Other,Pathway 2,1,9
20/12/2024,QEH,Other,Pathway 3,1,59
20/12/2024,UHL,Bexley,Pathway 1,2,9
20/12/2024,UHL,Bexley,Pathway 3,2,14
20/12/2024,UHL,Greenwich,Pathway 0,3,31
20/12/2024,UHL,Greenwich,Pathway 2,2,47
20/12/2024,UHL,Greenwich,Pathway 3,3,94
20/12/2024,UHL,Lewisham,Pathway 0,18,218
20/12/2024,UHL,Lewisham,Pathway 1,8,169
20/12/2024,UHL,Lewisham,Pathway 2,5,109
20/12/2024,UHL,Lewisham,Pathway 3,19,728
20/12/2024,UHL,Other,Pathway 0,8,105
20/12/2024,UHL,Other,Pathway 1,3,40
20/12/2024,UHL,Other,Pathway 3,4,83
21/12/2024,QEH,Bexley,Pathway 0,2,4
21/12/2024,QEH,Bexley,Pathway 1,2,7
21/12/2024,QEH,Bexley,Pathway 2,5,42
21/12/2024,QEH,Bexley,Pathway 3,3,48
21/12/2024,QEH,Greenwich,Pathway 0,2,5
21/12/2024,QEH,Greenwich,Pathway 1,2,26
21/12/2024,QEH,Greenwich,Pathway 2,9,168
21/12/2024,QEH,Greenwich,Pathway 3,5,122
21/12/2024,QEH,Other,Pathway 2,1,10
21/12/2024,QEH,Other,Pathway 3,1,60
21/12/2024,UHL,Bexley,Pathway 1,2,11
21/12/2024,UHL,Bexley,Pathway 3,2,16
21/12/2024,UHL,Greenwich,Pathway 0,3,34
21/12/2024,UHL,Greenwich,Pathway 2,2,49
21/12/2024,UHL,Greenwich,Pathway 3,3,97
21/12/2024,UHL,Lewisham,Pathway 0,17,233
21/12/2024,UHL,Lewisham,Pathway 1,8,177
21/12/2024,UHL,Lewisham,Pathway 2,5,114
21/12/2024,UHL,Lewisham,Pathway 3,19,747
21/12/2024,UHL,Other,Pathway 0,8,113
21/12/2024,UHL,Other,Pathway 1,3,43
21/12/2024,UHL,Other,Pathway 3,4,87
22/12/2024,QEH,Bexley,Pathway 0,2,6
22/12/2024,QEH,Bexley,Pathway 1,2,9
22/12/2024,QEH,Bexley,Pathway 2,5,47
22/12/2024,QEH,Bexley,Pathway 3,3,51
22/12/2024,QEH,Greenwich,Pathway 0,2,7
22/12/2024,QEH,Greenwich,Pathway 1,2,28
22/12/2024,QEH,Greenwich,Pathway 2,9,177
22/12/2024,QEH,Greenwich,Pathway 3,5,127
22/12/2024,QEH,Other,Pathway 2,1,11
22/12/2024,QEH,Other,Pathway 3,1,61
22/12/2024,UHL,Bexley,Pathway 1,2,13
22/12/2024,UHL,Bexley,Pathway 3,2,18
22/12/2024,UHL,Greenwich,Pathway 0,3,37
22/12/2024,UHL,Greenwich,Pathway 2,2,51
22/12/2024,UHL,Greenwich,Pathway 3,3,100
22/12/2024,UHL,Lewisham,Pathway 0,17,250
22/12/2024,UHL,Lewisham,Pathway 1,8,185
22/12/2024,UHL,Lewisham,Pathway 2,5,119
22/12/2024,UHL,Lewisham,Pathway 3,19,766
22/12/2024,UHL,Other,Pathway 0,8,121
22/12/2024,UHL,Other,Pathway 1,2,24
22/12/2024,UHL,Other,Pathway 3,4,91
23/12/2024,QEH,Bexley,Pathway 0,5,5
23/12/2024,QEH,Bexley,Pathway 1,3,15
23/12/2024,QEH,Bexley,Pathway 2,6,17
23/12/2024,QEH,Bexley,Pathway 3,3,54
23/12/2024,QEH,Greenwich,Pathway 1,2,9
23/12/2024,QEH,Greenwich,Pathway 2,10,139
23/12/2024,QEH,Greenwich,Pathway 3,6,140
23/12/2024,QEH,Other,Pathway 2,1,12
23/12/2024,UHL,Bexley,Pathway 0,1,1
23/12/2024,UHL,Bexley,Pathway 1,2,15
23/12/2024,UHL,Bexley,Pathway 3,2,20
23/12/2024,UHL,Greenwich,Pathway 0,3,40
23/12/2024,UHL,Greenwich,Pathway 2,2,53
23/12/2024,UHL,Greenwich,Pathway 3,3,103
23/12/2024,UHL,Lewisham,Pathway 0,16,206
23/12/2024,UHL,Lewisham,Pathway 1,8,83
23/12/2024,UHL,Lewisham,Pathway 2,5,124
23/12/2024,UHL,Lewisham,Pathway 3,20,904
23/12/2024,UHL,Other,Pathway 0,7,114
23/12/2024,UHL,Other,Pathway 1,1,21
23/12/2024,UHL,Other,Pathway 3,5,75
24/12/2024,QEH,Bexley,Pathway 0,3,7
24/12/2024,QEH,Bexley,Pathway 1,3,14
24/12/2024,QEH,Bexley,Pathway 2,5,16
24/12/2024,QEH,Bexley,Pathway 3,4,63
24/12/2024,QEH,Greenwich,Pathway 0,5,5
24/12/2024,QEH,Greenwich,Pathway 1,1,9
24/12/2024,QEH,Greenwich,Pathway 2,13,196
24/12/2024,QEH,Greenwich,Pathway 3,5,128
24/12/2024,QEH,Other,Pathway 2,1,13
24/12/2024,UHL,Bexley,Pathway 0,1,2
24/12/2024,UHL,Greenwich,Pathway 0,3,43
24/12/2024,UHL,Greenwich,Pathway 2,1,41
24/12/2024,UHL,Greenwich,Pathway 3,2,71
24/12/2024,UHL,Lewisham,Pathway 0,13,297
24/12/2024,UHL,Lewisham,Pathway 1,5,48
24/12/2024,UHL,Lewisham,Pathway 2,2,87
24/12/2024,UHL,Lewisham,Pathway 3,20,924
24/12/2024,UHL,Other,Pathway 0,5,103
24/12/2024,UHL,Other,Pathway 3,4,53
25/12/2024,QEH,Bexley,Pathway 0,3,10
25/12/2024,QEH,Bexley,Pathway 1,2,15
25/12/2024,QEH,Bexley,Pathway 2,5,21
25/12/2024,QEH,Bexley,Pathway 3,4,67
25/12/2024,QEH,Greenwich,Pathway 0,4,8
25/12/2024,QEH,Greenwich,Pathway 1,1,10
25/12/2024,QEH,Greenwich,Pathway 2,13,209
25/12/2024,QEH,Greenwich,Pathway 3,5,133
25/12/2024,QEH,Other,Pathway 2,1,14
25/12/2024,UHL,Bexley,Pathway 0,1,3
25/12/2024,UHL,Greenwich,Pathway 0,3,46
25/12/2024,UHL,Greenwich,Pathway 2,1,42
25/12/2024,UHL,Greenwich,Pathway 3,2,73
25/12/2024,UHL,Lewisham,Pathway 0,13,310
25/12/2024,UHL,Lewisham,Pathway 1,5,53
25/12/2024,UHL,Lewisham,Pathway 2,2,89
25/12/2024,UHL,Lewisham,Pathway 3,20,944
25/12/2024,UHL,Other,Pathway 0,5,108
25/12/2024,UHL,Other,Pathway 3,4,57
26/12/2024,QEH,Bexley,Pathway 0,2,9
26/12/2024,QEH,Bexley,Pathway 1,2,17
26/12/2024,QEH,Bexley,Pathway 2,5,26
26/12/2024,QEH,Bexley,Pathway 3,4,71
26/12/2024,QEH,Greenwich,Pathway 0,4,12
26/12/2024,QEH,Greenwich,Pathway 1,1,11
26/12/2024,QEH,Greenwich,Pathway 2,13,222
26/12/2024,QEH,Greenwich,Pathway 3,5,138
26/12/2024,QEH,Other,Pathway 2,1,15
26/12/2024,UHL,Bexley,Pathway 0,1,4
26/12/2024,UHL,Greenwich,Pathway 0,3,49
26/12/2024,UHL,Greenwich,Pathway 2,1,43
26/12/2024,UHL,Greenwich,Pathway 3,2,75
26/12/2024,UHL,Lewisham,Pathway 0,13,323
26/12/2024,UHL,Lewisham,Pathway 1,5,58
26/12/2024,UHL,Lewisham,Pathway 2,2,91
26/12/2024,UHL,Lewisham,Pathway 3,19,941
26/12/2024,UHL,Other,Pathway 0,5,113
26/12/2024,UHL,Other,Pathway 3,4,61
27/12/2024,QEH,Bexley,Pathway 0,4,4
27/12/2024,QEH,Bexley,Pathway 1,3,20
27/12/2024,QEH,Bexley,Pathway 2,7,36
27/12/2024,QEH,Bexley,Pathway 3,5,76
27/12/2024,QEH,Greenwich,Pathway 0,3,6
27/12/2024,QEH,Greenwich,Pathway 1,2,13
27/12/2024,QEH,Greenwich,Pathway 2,11,207
27/12/2024,QEH,Greenwich,Pathway 3,7,158
27/12/2024,QEH,Other,Pathway 2,1,16
27/12/2024,UHL,Bexley,Pathway 1,1,11
27/12/2024,UHL,Greenwich,Pathway 0,2,22
27/12/2024,UHL,Greenwich,Pathway 2,3,59
27/12/2024,UHL,Greenwich,Pathway 3,3,107
27/12/2024,UHL,Lewisham,Pathway 0,11,304
27/12/2024,UHL,Lewisham,Pathway 1,6,46
27/12/2024,UHL,Lewisham,Pathway 2,2,93
27/12/2024,UHL,Lewisham,Pathway 3,20,931
27/12/2024,UHL,Other,Pathway 0,3,95
27/12/2024,UHL,Other,Pathway 1,2,12
27/12/2024,UHL,Other,Pathway 3,3,42
28/12/2024,QEH,Bexley,Pathway 0,4,8
28/12/2024,QEH,Bexley,Pathway 1,2,21
28/12/2024,QEH,Bexley,Pathway 2,7,43
28/12/2024,QEH,Bexley,Pathway 3,4,71
28/12/2024,QEH,Greenwich,Pathway 0,1,5
28/12/2024,QEH,Greenwich,Pathway 1,2,15
28/12/2024,QEH,Greenwich,Pathway 2,11,218
28/12/2024,QEH,Greenwich,Pathway 3,7,165
28/12/2024,QEH,Other,Pathway 2,1,17
28/12/2024,UHL,Bexley,Pathway 1,1,12
28/12/2024,UHL,Greenwich,Pathway 0,2,24
28/12/2024,UHL,Greenwich,Pathway 2,3,62
28/12/2024,UHL,Greenwich,Pathway 3,3,110
28/12/2024,UHL,Lewisham,Pathway 0,11,315
28/12/2024,UHL,Lewisham,Pathway 1,6,52
28/12/2024,UHL,Lewisham,Pathway 2,2,95
28/12/2024,UHL,Lewisham,Pathway 3,20,951
28/12/2024,UHL,Other,Pathway 0,3,98
28/12/2024,UHL,Other,Pathway 1,2,14
28/12/2024,UHL,Other,Pathway 3,3,45
29/12/2024,QEH,Bexley,Pathway 0,4,12
29/12/2024,QEH,Bexley,Pathway 1,2,23
29/12/2024,QEH,Bexley,Pathway 2,7,50
29/12/2024,QEH,Bexley,Pathway 3,4,75
29/12/2024,QEH,Greenwich,Pathway 0,1,6
29/12/2024,QEH,Greenwich,Pathway 1,2,17
29/12/2024,QEH,Greenwich,Pathway 2,11,229
29/12/2024,QEH,Greenwich,Pathway 3,7,172
29/12/2024,QEH,Other,Pathway 2,1,18
29/12/2024,UHL,Bexley,Pathway 1,1,13
29/12/2024,UHL,Greenwich,Pathway 0,2,26
29/12/2024,UHL,Greenwich,Pathway 2,3,65
29/12/2024,UHL,Greenwich,Pathway 3,3,113
29/12/2024,UHL,Lewisham,Pathway 0,10,323
29/12/2024,UHL,Lewisham,Pathway 1,6,58
29/12/2024,UHL,Lewisham,Pathway 2,2,97
29/12/2024,UHL,Lewisham,Pathway 3,20,971
29/12/2024,UHL,Other,Pathway 0,3,101
29/12/2024,UHL,Other,Pathway 1,2,16
29/12/2024,UHL,Other,Pathway 3,3,48
30/12/2024,QEH,Bexley,Pathway 0,1,4
30/12/2024,QEH,Bexley,Pathway 1,1,14
30/12/2024,QEH,Bexley,Pathway 2,7,50
30/12/2024,QEH,Bexley,Pathway 3,2,53
30/12/2024,QEH,Greenwich,Pathway 0,2,8
30/12/2024,QEH,Greenwich,Pathway 1,3,17
30/12/2024,QEH,Greenwich,Pathway 2,10,233
30/12/2024,QEH,Greenwich,Pathway 3,7,180
30/12/2024,QEH,Other,Pathway 2,1,19
30/12/2024,UHL,Greenwich,Pathway 0,2,28
30/12/2024,UHL,Greenwich,Pathway 2,3,65
30/12/2024,UHL,Greenwich,Pathway 3,3,116
30/12/2024,UHL,Lewisham,Pathway 0,14,337
30/12/2024,UHL,Lewisham,Pathway 1,5,53
30/12/2024,UHL,Lewisham,Pathway 2,3,100
30/12/2024,UHL,Lewisham,Pathway 3,19,948
30/12/2024,UHL,Other,Pathway 0,4,105
30/12/2024,UHL,Other,Pathway 1,1,10
30/12/2024,UHL,Other,Pathway 3,4,59
31/12/2024,QEH,Bexley,Pathway 1,2,2
31/12/2024,QEH,Bexley,Pathway 2,5,50
31/12/2024,QEH,Bexley,Pathway 3,2,55
31/12/2024,QEH,Greenwich,Pathway 0,2,9
31/12/2024,QEH,Greenwich,Pathway 1,5,22
31/12/2024,QEH,Greenwich,Pathway 2,11,257
31/12/2024,QEH,Greenwich,Pathway 3,5,110
31/12/2024,QEH,Other,Pathway 2,1,20
31/12/2024,UHL,Bexley,Pathway 3,3,23
31/12/2024,UHL,Greenwich,Pathway 0,3,18
31/12/2024,UHL,Greenwich,Pathway 1,1,1
31/12/2024,UHL,Greenwich,Pathway 2,2,20
31/12/2024,UHL,Greenwich,Pathway 3,4,120
31/12/2024,UHL,Lewisham,Pathway 0,13,332
31/12/2024,UHL,Lewisham,Pathway 1,5,63
31/12/2024,UHL,Lewisham,Pathway 2,5,117
31/12/2024,UHL,Lewisham,Pathway 3,19,967
31/12/2024,UHL,Other,Pathway 0,6,111
31/12/2024,UHL,Other,Pathway 1,1,11
31/12/2024,UHL,Other,Pathway 3,5,99
01/01/2025,QEH,Bexley,Pathway 1,2,4
01/01/2025,QEH,Bexley,Pathway 2,5,55
01/01/2025,QEH,Bexley,Pathway 3,2,57
01/01/2025,QEH,Greenwich,Pathway 0,1,2
01/01/2025,QEH,Greenwich,Pathway 1,5,27
01/01/2025,QEH,Greenwich,Pathway 2,11,268
01/01/2025,QEH,Greenwich,Pathway 3,5,115
01/01/2025,QEH,Other,Pathway 2,1,21
01/01/2025,UHL,Bexley,Pathway 3,3,26
01/01/2025,UHL,Greenwich,Pathway 0,3,21
01/01/2025,UHL,Greenwich,Pathway 1,1,2
01/01/2025,UHL,Greenwich,Pathway 2,2,22
01/01/2025,UHL,Greenwich,Pathway 3,4,124
01/01/2025,UHL,Lewisham,Pathway 0,13,345
01/01/2025,UHL,Lewisham,Pathway 1,5,68
01/01/2025,UHL,Lewisham,Pathway 2,5,122
01/01/2025,UHL,Lewisham,Pathway 3,19,986
01/01/2025,UHL,Other,Pathway 0,6,117
01/01/2025,UHL,Other,Pathway 1,1,12
01/01/2025,UHL,Other,Pathway 3,5,104
02/01/2025,QEH,Bexley,Pathway 2,7,45
02/01/2025,QEH,Bexley,Pathway 3,3,63
02/01/2025,QEH,Greenwich,Pathway 0,1,1
02/01/2025,QEH,Greenwich,Pathway 1,5,41
02/01/2025,QEH,Greenwich,Pathway 2,12,273
02/01/2025,QEH,Greenwich,Pathway 3,5,108
02/01/2025,QEH,Other,Pathway 2,1,22
02/01/2025,UHL,Bexley,Pathway 3,3,29
02/01/2025,UHL,Greenwich,Pathway 0,3,24
02/01/2025,UHL,Greenwich,Pathway 1,1,3
02/01/2025,UHL,Greenwich,Pathway 2,2,24
02/01/2025,UHL,Greenwich,Pathway 3,3,61
02/01/2025,UHL,Lewisham,Pathway 0,14,360
02/01/2025,UHL,Lewisham,Pathway 1,5,60
02/01/2025,UHL,Lewisham,Pathway 2,7,129
02/01/2025,UHL,Lewisham,Pathway 3,17,935
02/01/2025,UHL,Other,Pathway 0,8,135
02/01/2025,UHL,Other,Pathway 1,1,13
02/01/2025,UHL,Other,Pathway 3,4,98
03/01/2025,QEH,Bexley,Pathway 0,1,1
03/01/2025,QEH,Bexley,Pathway 1,1,1
03/01/2025,QEH,Bexley,Pathway 2,6,43
03/01/2025,QEH,Bexley,Pathway 3,4,77
03/01/2025,QEH,Greenwich,Pathway 1,6,17
03/01/2025,QEH,Greenwich,Pathway 2,13,272
03/01/2025,QEH,Greenwich,Pathway 3,3,61
03/01/2025,QEH,Other,Pathway 0,1,1
03/01/2025,QEH,Other,Pathway 2,1,23
03/01/2025,UHL,Bexley,Pathway 3,3,32
03/01/2025,UHL,Greenwich,Pathway 0,3,24
03/01/2025,UHL,Greenwich,Pathway 2,2,25
03/01/2025,UHL,Greenwich,Pathway 3,3,64
03/01/2025,UHL,Lewisham,Pathway 0,12,347
03/01/2025,UHL,Lewisham,Pathway 1,6,85
03/01/2025,UHL,Lewisham,Pathway 2,7,132
03/01/2025,UHL,Lewisham,Pathway 3,17,952
03/01/2025,UHL,Other,Pathway 0,8,124
03/01/2025,UHL,Other,Pathway 1,2,34
03/01/2025,UHL,Other,Pathway 3,4,102
04/01/2025,QEH,Bexley,Pathway 0,1,2
04/01/2025,QEH,Bexley,Pathway 1,1,2
04/01/2025,QEH,Bexley,Pathway 2,5,46
04/01/2025,QEH,Bexley,Pathway 3,4,81
04/01/2025,QEH,Greenwich,Pathway 1,6,22
04/01/2025,QEH,Greenwich,Pathway 2,13,285
04/01/2025,QEH,Greenwich,Pathway 3,3,64
04/01/2025,QEH,Other,Pathway 0,2,3
04/01/2025,QEH,Other,Pathway 2,1,24
04/01/2025,UHL,Bexley,Pathway 3,3,35
04/01/2025,UHL,Greenwich,Pathway 0,3,27
04/01/2025,UHL,Greenwich,Pathway 2,2,27
04/01/2025,UHL,Greenwich,Pathway 3,3,67
04/01/2025,UHL,Lewisham,Pathway 0,12,359
04/01/2025,UHL,Lewisham,Pathway 1,5,82
04/01/2025,UHL,Lewisham,Pathway 2,6,136
04/01/2025,UHL,Lewisham,Pathway 3,17,969
04/01/2025,UHL,Other,Pathway 0,8,132
04/01/2025,UHL,Other,Pathway 1,2,36
04/01/2025,UHL,Other,Pathway 3,4,106
05/01/2025,QEH,Bexley,Pathway 0,1,3
05/01/2025,QEH,Bexley,Pathway 1,1,3
05/01/2025,QEH,Bexley,Pathway 2,5,51
05/01/2025,QEH,Bexley,Pathway 3,4,85
05/01/2025,QEH,Greenwich,Pathway 1,4,19
05/01/2025,QEH,Greenwich,Pathway 2,13,298
05/01/2025,QEH,Greenwich,Pathway 3,3,67
05/01/2025,QEH,Other,Pathway 0,2,5
05/01/2025,QEH,Other,Pathway 2,1,25
05/01/2025,UHL,Bexley,Pathway 3,3,38
05/01/2025,UHL,Greenwich,Pathway 0,3,30
05/01/2025,UHL,Greenwich,Pathway 2,2,29
05/01/2025,UHL,Greenwich,Pathway 3,2,31
05/01/2025,UHL,Lewisham,Pathway 0,12,371
05/01/2025,UHL,Lewisham,Pathway 1,5,87
05/01/2025,UHL,Lewisham,Pathway 2,6,142
05/01/2025,UHL,Lewisham,Pathway 3,17,986
05/01/2025,UHL,Other,Pathway 0,8,140
05/01/2025,UHL,Other,Pathway 1,2,38
05/01/2025,UHL,Other,Pathway 3,4,110
